% Source Destination PIR
1 39 0.001568627
1 40 0.001568627
1 41 0.001568627
1 42 0.001568627
1 43 0.001568627
1 44 0.001568627
1 45 0.001568627
1 46 0.001568627
1 47 0.001568627
1 48 0.001568627
1 49 0.001568627
1 50 0.001568627
1 51 0.001568627
1 52 0.001568627
1 53 0.001568627
1 54 0.001568627
1 55 0.001568627
1 56 0.001568627
1 57 0.001568627
1 58 0.001568627
1 59 0.001568627
1 60 0.001568627
1 61 0.001568627
1 62 0.001568627
1 63 0.001568627
1 64 0.001568627
1 65 0.001568627
1 66 0.001568627
1 67 0.001568627
1 68 0.001568627
1 69 0.001568627
1 70 0.001568627
1 71 0.001568627
1 72 0.001568627
1 73 0.001568627
1 74 0.001568627
1 75 0.001568627
1 76 0.001568627
1 77 0.001568627
1 78 0.001568627
1 79 0.001568627
1 80 0.001568627
1 81 0.001568627
1 82 0.001568627
1 83 0.001568627
1 84 0.001568627
1 85 0.001568627
1 86 0.001568627
1 87 0.001568627
1 88 0.001568627
1 89 0.001568627
1 90 0.001568627
1 91 0.001568627
1 92 0.001568627
1 93 0.001568627
1 94 0.001568627
1 95 0.001568627
1 96 0.001568627
1 97 0.001568627
1 98 0.001568627
1 99 0.001568627
1 100 0.001568627
1 101 0.001568627
1 102 0.001568627
1 103 0.001568627
1 104 0.001568627
1 105 0.001568627
1 106 0.001568627
1 107 0.001568627
1 108 0.001568627
1 109 0.001568627
1 110 0.001568627
1 111 0.001568627
1 112 0.001568627
1 113 0.001568627
1 114 0.001568627
1 115 0.001568627
1 116 0.001568627
1 117 0.001568627
1 118 0.001568627
1 119 0.001568627
1 120 0.001568627
1 121 0.001568627
1 122 0.001568627
1 123 0.001568627
1 124 0.001568627
1 125 0.001568627
1 126 0.001568627
1 127 0.001568627
1 128 0.001568627
1 129 0.001568627
1 130 0.001568627
1 131 0.001568627
1 132 0.001568627
1 133 0.001568627
1 134 0.001568627
1 135 0.001568627
1 136 0.001568627
1 137 0.001568627
1 138 0.001568627
1 139 0.001568627
1 140 0.001568627
1 141 0.001568627
1 142 0.001568627
1 143 0.001568627
1 144 0.001568627
1 145 0.001568627
1 146 0.001568627
1 147 0.001568627
1 148 0.001568627
1 149 0.001568627
1 150 0.001568627
1 151 0.001568627
1 152 0.001568627
1 153 0.001568627
1 154 0.001568627
1 155 0.001568627
1 156 0.001568627
1 157 0.001568627
1 158 0.001568627
1 159 0.001568627
1 160 0.001568627
1 161 0.001568627
1 162 0.001568627
1 163 0.001568627
1 164 0.001568627
1 165 0.001568627
1 166 0.001568627
1 167 0.001568627
1 168 0.001568627
1 169 0.001568627
1 170 0.001568627
1 171 0.001568627
1 172 0.001568627
1 173 0.001568627
1 174 0.001568627
1 175 0.001568627
1 176 0.001568627
1 177 0.001568627
1 178 0.001568627
1 179 0.001568627
1 180 0.001568627
1 181 0.001568627
1 182 0.001568627
1 183 0.001568627
1 184 0.001568627
1 185 0.001568627
1 186 0.001568627
1 187 0.001568627
1 188 0.001568627
1 189 0.001568627
1 190 0.001568627
1 191 0.001568627
1 192 0.001568627
1 193 0.001568627
1 194 0.001568627
1 195 0.001568627
1 196 0.001568627
1 197 0.001568627
1 198 0.001568627
1 199 0.001568627
1 200 0.001568627
1 201 0.001568627
1 202 0.001568627
1 203 0.001568627
1 204 0.001568627
1 205 0.001568627
1 206 0.001568627
1 207 0.001568627
1 208 0.001568627
1 209 0.001568627
1 210 0.001568627
1 211 0.001568627
1 212 0.001568627
1 213 0.001568627
1 214 0.001568627
1 215 0.001568627
1 216 0.001568627
1 217 0.001568627
1 218 0.001568627
1 219 0.001568627
1 220 0.001568627
1 221 0.001568627
1 222 0.001568627
1 223 0.001568627
1 224 0.001568627
1 225 0.001568627
1 226 0.001568627
1 227 0.001568627
1 228 0.001568627
1 229 0.001568627
1 230 0.001568627
1 231 0.001568627
1 232 0.001568627
1 233 0.001568627
1 234 0.001568627
1 235 0.001568627
1 236 0.001568627
1 237 0.001568627
1 238 0.001568627
1 239 0.001568627
1 241 0.001568627
1 242 0.001568627
1 243 0.001568627
1 244 0.001568627
1 245 0.001568627
1 246 0.001568627
1 247 0.001568627
1 248 0.001568627
1 249 0.001568627
1 250 0.001568627
1 251 0.001568627
1 252 0.001568627
1 253 0.001568627
1 254 0.001568627
2 0 0.000588235
2 15 0.000588235
2 240 0.000588235
2 255 0.000588235
2 1 0.001568627
2 3 0.001568627
2 4 0.001568627
2 5 0.001568627
2 6 0.001568627
2 7 0.001568627
2 8 0.001568627
2 9 0.001568627
2 10 0.001568627
2 11 0.001568627
2 12 0.001568627
2 13 0.001568627
2 14 0.001568627
2 16 0.001568627
2 17 0.001568627
2 18 0.001568627
2 19 0.001568627
2 20 0.001568627
2 21 0.001568627
2 22 0.001568627
2 23 0.001568627
2 24 0.001568627
2 25 0.001568627
2 26 0.001568627
2 27 0.001568627
2 28 0.001568627
2 29 0.001568627
2 30 0.001568627
2 31 0.001568627
2 32 0.001568627
2 33 0.001568627
2 34 0.001568627
2 35 0.001568627
2 36 0.001568627
2 37 0.001568627
2 38 0.001568627
2 39 0.001568627
2 40 0.001568627
2 41 0.001568627
2 42 0.001568627
2 43 0.001568627
2 44 0.001568627
2 45 0.001568627
2 46 0.001568627
2 47 0.001568627
2 48 0.001568627
2 49 0.001568627
2 50 0.001568627
2 51 0.001568627
2 52 0.001568627
2 53 0.001568627
2 54 0.001568627
2 55 0.001568627
2 56 0.001568627
2 57 0.001568627
2 58 0.001568627
2 59 0.001568627
2 60 0.001568627
2 61 0.001568627
2 62 0.001568627
2 63 0.001568627
2 64 0.001568627
2 65 0.001568627
2 66 0.001568627
2 67 0.001568627
2 68 0.001568627
2 69 0.001568627
2 70 0.001568627
2 71 0.001568627
2 72 0.001568627
2 73 0.001568627
2 74 0.001568627
2 75 0.001568627
2 76 0.001568627
2 77 0.001568627
2 78 0.001568627
2 79 0.001568627
2 80 0.001568627
2 81 0.001568627
2 82 0.001568627
2 83 0.001568627
2 84 0.001568627
2 85 0.001568627
2 86 0.001568627
2 87 0.001568627
2 88 0.001568627
2 89 0.001568627
2 90 0.001568627
2 91 0.001568627
2 92 0.001568627
2 93 0.001568627
2 94 0.001568627
2 95 0.001568627
2 96 0.001568627
2 97 0.001568627
2 98 0.001568627
2 99 0.001568627
2 100 0.001568627
2 101 0.001568627
2 102 0.001568627
2 103 0.001568627
2 104 0.001568627
2 105 0.001568627
2 106 0.001568627
2 107 0.001568627
2 108 0.001568627
2 109 0.001568627
2 110 0.001568627
2 111 0.001568627
2 112 0.001568627
2 113 0.001568627
2 114 0.001568627
2 115 0.001568627
2 116 0.001568627
2 117 0.001568627
2 118 0.001568627
2 119 0.001568627
2 120 0.001568627
2 121 0.001568627
2 122 0.001568627
2 123 0.001568627
2 124 0.001568627
2 125 0.001568627
2 126 0.001568627
2 127 0.001568627
2 128 0.001568627
2 129 0.001568627
2 130 0.001568627
2 131 0.001568627
2 132 0.001568627
2 133 0.001568627
2 134 0.001568627
2 135 0.001568627
2 136 0.001568627
2 137 0.001568627
2 138 0.001568627
2 139 0.001568627
2 140 0.001568627
2 141 0.001568627
2 142 0.001568627
2 143 0.001568627
2 144 0.001568627
2 145 0.001568627
2 146 0.001568627
2 147 0.001568627
2 148 0.001568627
2 149 0.001568627
2 150 0.001568627
2 151 0.001568627
2 152 0.001568627
2 153 0.001568627
2 154 0.001568627
2 155 0.001568627
2 156 0.001568627
2 157 0.001568627
2 158 0.001568627
2 159 0.001568627
2 160 0.001568627
2 161 0.001568627
2 162 0.001568627
2 163 0.001568627
2 164 0.001568627
2 165 0.001568627
2 166 0.001568627
2 167 0.001568627
2 168 0.001568627
2 169 0.001568627
2 170 0.001568627
2 171 0.001568627
2 172 0.001568627
2 173 0.001568627
2 174 0.001568627
2 175 0.001568627
2 176 0.001568627
2 177 0.001568627
2 178 0.001568627
2 179 0.001568627
2 180 0.001568627
2 181 0.001568627
2 182 0.001568627
2 183 0.001568627
2 184 0.001568627
2 185 0.001568627
2 186 0.001568627
2 187 0.001568627
2 188 0.001568627
2 189 0.001568627
2 190 0.001568627
2 191 0.001568627
2 192 0.001568627
2 193 0.001568627
2 194 0.001568627
2 195 0.001568627
2 196 0.001568627
2 197 0.001568627
2 198 0.001568627
2 199 0.001568627
2 200 0.001568627
2 201 0.001568627
2 202 0.001568627
2 203 0.001568627
2 204 0.001568627
2 205 0.001568627
2 206 0.001568627
2 207 0.001568627
2 208 0.001568627
2 209 0.001568627
2 210 0.001568627
2 211 0.001568627
2 212 0.001568627
2 213 0.001568627
2 214 0.001568627
2 215 0.001568627
2 216 0.001568627
2 217 0.001568627
2 218 0.001568627
2 219 0.001568627
2 220 0.001568627
2 221 0.001568627
2 222 0.001568627
2 223 0.001568627
2 224 0.001568627
2 225 0.001568627
2 226 0.001568627
2 227 0.001568627
2 228 0.001568627
2 229 0.001568627
2 230 0.001568627
2 231 0.001568627
2 232 0.001568627
2 233 0.001568627
2 234 0.001568627
2 235 0.001568627
2 236 0.001568627
2 237 0.001568627
2 238 0.001568627
2 239 0.001568627
2 241 0.001568627
2 242 0.001568627
2 243 0.001568627
2 244 0.001568627
2 245 0.001568627
2 246 0.001568627
2 247 0.001568627
2 248 0.001568627
2 249 0.001568627
2 250 0.001568627
2 251 0.001568627
2 252 0.001568627
2 253 0.001568627
2 254 0.001568627
3 0 0.000588235
3 15 0.000588235
3 240 0.000588235
3 255 0.000588235
3 1 0.001568627
3 2 0.001568627
3 4 0.001568627
3 5 0.001568627
3 6 0.001568627
3 7 0.001568627
3 8 0.001568627
3 9 0.001568627
3 10 0.001568627
3 11 0.001568627
3 12 0.001568627
3 13 0.001568627
3 14 0.001568627
3 16 0.001568627
3 17 0.001568627
3 18 0.001568627
3 19 0.001568627
3 20 0.001568627
3 21 0.001568627
3 22 0.001568627
3 23 0.001568627
3 24 0.001568627
3 25 0.001568627
3 26 0.001568627
3 27 0.001568627
3 28 0.001568627
3 29 0.001568627
3 30 0.001568627
3 31 0.001568627
3 32 0.001568627
3 33 0.001568627
3 34 0.001568627
3 35 0.001568627
3 36 0.001568627
3 37 0.001568627
3 38 0.001568627
3 39 0.001568627
3 40 0.001568627
3 41 0.001568627
3 42 0.001568627
3 43 0.001568627
3 44 0.001568627
3 45 0.001568627
3 46 0.001568627
3 47 0.001568627
3 48 0.001568627
3 49 0.001568627
3 50 0.001568627
3 51 0.001568627
3 52 0.001568627
3 53 0.001568627
3 54 0.001568627
3 55 0.001568627
3 56 0.001568627
3 57 0.001568627
3 58 0.001568627
3 59 0.001568627
3 60 0.001568627
3 61 0.001568627
3 62 0.001568627
3 63 0.001568627
3 64 0.001568627
3 65 0.001568627
3 66 0.001568627
3 67 0.001568627
3 68 0.001568627
3 69 0.001568627
3 70 0.001568627
3 71 0.001568627
3 72 0.001568627
3 73 0.001568627
3 74 0.001568627
3 75 0.001568627
3 76 0.001568627
3 77 0.001568627
3 78 0.001568627
3 79 0.001568627
3 80 0.001568627
3 81 0.001568627
3 82 0.001568627
3 83 0.001568627
3 84 0.001568627
3 85 0.001568627
3 86 0.001568627
3 87 0.001568627
3 88 0.001568627
3 89 0.001568627
3 90 0.001568627
3 91 0.001568627
3 92 0.001568627
3 93 0.001568627
3 94 0.001568627
3 95 0.001568627
3 96 0.001568627
3 97 0.001568627
3 98 0.001568627
3 99 0.001568627
3 100 0.001568627
3 101 0.001568627
3 102 0.001568627
3 103 0.001568627
3 104 0.001568627
3 105 0.001568627
3 106 0.001568627
3 107 0.001568627
3 108 0.001568627
3 109 0.001568627
3 110 0.001568627
3 111 0.001568627
3 112 0.001568627
3 113 0.001568627
3 114 0.001568627
3 115 0.001568627
3 116 0.001568627
3 117 0.001568627
3 118 0.001568627
3 119 0.001568627
3 120 0.001568627
3 121 0.001568627
3 122 0.001568627
3 123 0.001568627
3 124 0.001568627
3 125 0.001568627
3 126 0.001568627
3 127 0.001568627
3 128 0.001568627
3 129 0.001568627
3 130 0.001568627
3 131 0.001568627
3 132 0.001568627
3 133 0.001568627
3 134 0.001568627
3 135 0.001568627
3 136 0.001568627
3 137 0.001568627
3 138 0.001568627
3 139 0.001568627
3 140 0.001568627
3 141 0.001568627
3 142 0.001568627
3 143 0.001568627
3 144 0.001568627
3 145 0.001568627
3 146 0.001568627
3 147 0.001568627
3 148 0.001568627
3 149 0.001568627
3 150 0.001568627
3 151 0.001568627
3 152 0.001568627
3 153 0.001568627
3 154 0.001568627
3 155 0.001568627
3 156 0.001568627
3 157 0.001568627
3 158 0.001568627
3 159 0.001568627
3 160 0.001568627
3 161 0.001568627
3 162 0.001568627
3 163 0.001568627
3 164 0.001568627
3 165 0.001568627
3 166 0.001568627
3 167 0.001568627
3 168 0.001568627
3 169 0.001568627
3 170 0.001568627
3 171 0.001568627
3 172 0.001568627
3 173 0.001568627
3 174 0.001568627
3 175 0.001568627
3 176 0.001568627
3 177 0.001568627
3 178 0.001568627
3 179 0.001568627
3 180 0.001568627
3 181 0.001568627
3 182 0.001568627
3 183 0.001568627
3 184 0.001568627
3 185 0.001568627
3 186 0.001568627
3 187 0.001568627
3 188 0.001568627
3 189 0.001568627
3 190 0.001568627
3 191 0.001568627
3 192 0.001568627
3 193 0.001568627
3 194 0.001568627
3 195 0.001568627
3 196 0.001568627
3 197 0.001568627
3 198 0.001568627
3 199 0.001568627
3 200 0.001568627
3 201 0.001568627
3 202 0.001568627
3 203 0.001568627
3 204 0.001568627
3 205 0.001568627
3 206 0.001568627
3 207 0.001568627
3 208 0.001568627
3 209 0.001568627
3 210 0.001568627
3 211 0.001568627
3 212 0.001568627
3 213 0.001568627
3 214 0.001568627
3 215 0.001568627
3 216 0.001568627
3 217 0.001568627
3 218 0.001568627
3 219 0.001568627
3 220 0.001568627
3 221 0.001568627
3 222 0.001568627
3 223 0.001568627
3 224 0.001568627
3 225 0.001568627
3 226 0.001568627
3 227 0.001568627
3 228 0.001568627
3 229 0.001568627
3 230 0.001568627
3 231 0.001568627
3 232 0.001568627
3 233 0.001568627
3 234 0.001568627
3 235 0.001568627
3 236 0.001568627
3 237 0.001568627
3 238 0.001568627
3 239 0.001568627
3 241 0.001568627
3 242 0.001568627
3 243 0.001568627
3 244 0.001568627
3 245 0.001568627
3 246 0.001568627
3 247 0.001568627
3 248 0.001568627
3 249 0.001568627
3 250 0.001568627
3 251 0.001568627
3 252 0.001568627
3 253 0.001568627
3 254 0.001568627
4 0 0.000588235
4 15 0.000588235
4 240 0.000588235
4 255 0.000588235
4 1 0.001568627
4 2 0.001568627
4 3 0.001568627
4 5 0.001568627
4 6 0.001568627
4 7 0.001568627
4 8 0.001568627
4 9 0.001568627
4 10 0.001568627
4 11 0.001568627
4 12 0.001568627
4 13 0.001568627
4 14 0.001568627
4 16 0.001568627
4 17 0.001568627
4 18 0.001568627
4 19 0.001568627
4 20 0.001568627
4 21 0.001568627
4 22 0.001568627
4 23 0.001568627
4 24 0.001568627
4 25 0.001568627
4 26 0.001568627
4 27 0.001568627
4 28 0.001568627
4 29 0.001568627
4 30 0.001568627
4 31 0.001568627
4 32 0.001568627
4 33 0.001568627
4 34 0.001568627
4 35 0.001568627
4 36 0.001568627
4 37 0.001568627
4 38 0.001568627
4 39 0.001568627
4 40 0.001568627
4 41 0.001568627
4 42 0.001568627
4 43 0.001568627
4 44 0.001568627
4 45 0.001568627
4 46 0.001568627
4 47 0.001568627
4 48 0.001568627
4 49 0.001568627
4 50 0.001568627
4 51 0.001568627
4 52 0.001568627
4 53 0.001568627
4 54 0.001568627
4 55 0.001568627
4 56 0.001568627
4 57 0.001568627
4 58 0.001568627
4 59 0.001568627
4 60 0.001568627
4 61 0.001568627
4 62 0.001568627
4 63 0.001568627
4 64 0.001568627
4 65 0.001568627
4 66 0.001568627
4 67 0.001568627
4 68 0.001568627
4 69 0.001568627
4 70 0.001568627
4 71 0.001568627
4 72 0.001568627
4 73 0.001568627
4 74 0.001568627
4 75 0.001568627
4 76 0.001568627
4 77 0.001568627
4 78 0.001568627
4 79 0.001568627
4 80 0.001568627
4 81 0.001568627
4 82 0.001568627
4 83 0.001568627
4 84 0.001568627
4 85 0.001568627
4 86 0.001568627
4 87 0.001568627
4 88 0.001568627
4 89 0.001568627
4 90 0.001568627
4 91 0.001568627
4 92 0.001568627
4 93 0.001568627
4 94 0.001568627
4 95 0.001568627
4 96 0.001568627
4 97 0.001568627
4 98 0.001568627
4 99 0.001568627
4 100 0.001568627
4 101 0.001568627
4 102 0.001568627
4 103 0.001568627
4 104 0.001568627
4 105 0.001568627
4 106 0.001568627
4 107 0.001568627
4 108 0.001568627
4 109 0.001568627
4 110 0.001568627
4 111 0.001568627
4 112 0.001568627
4 113 0.001568627
4 114 0.001568627
4 115 0.001568627
4 116 0.001568627
4 117 0.001568627
4 118 0.001568627
4 119 0.001568627
4 120 0.001568627
4 121 0.001568627
4 122 0.001568627
4 123 0.001568627
4 124 0.001568627
4 125 0.001568627
4 126 0.001568627
4 127 0.001568627
4 128 0.001568627
4 129 0.001568627
4 130 0.001568627
4 131 0.001568627
4 132 0.001568627
4 133 0.001568627
4 134 0.001568627
4 135 0.001568627
4 136 0.001568627
4 137 0.001568627
4 138 0.001568627
4 139 0.001568627
4 140 0.001568627
4 141 0.001568627
4 142 0.001568627
4 143 0.001568627
4 144 0.001568627
4 145 0.001568627
4 146 0.001568627
4 147 0.001568627
4 148 0.001568627
4 149 0.001568627
4 150 0.001568627
4 151 0.001568627
4 152 0.001568627
4 153 0.001568627
4 154 0.001568627
4 155 0.001568627
4 156 0.001568627
4 157 0.001568627
4 158 0.001568627
4 159 0.001568627
4 160 0.001568627
4 161 0.001568627
4 162 0.001568627
4 163 0.001568627
4 164 0.001568627
4 165 0.001568627
4 166 0.001568627
4 167 0.001568627
4 168 0.001568627
4 169 0.001568627
4 170 0.001568627
4 171 0.001568627
4 172 0.001568627
4 173 0.001568627
4 174 0.001568627
4 175 0.001568627
4 176 0.001568627
4 177 0.001568627
4 178 0.001568627
4 179 0.001568627
4 180 0.001568627
4 181 0.001568627
4 182 0.001568627
4 183 0.001568627
4 184 0.001568627
4 185 0.001568627
4 186 0.001568627
4 187 0.001568627
4 188 0.001568627
4 189 0.001568627
4 190 0.001568627
4 191 0.001568627
4 192 0.001568627
4 193 0.001568627
4 194 0.001568627
4 195 0.001568627
4 196 0.001568627
4 197 0.001568627
4 198 0.001568627
4 199 0.001568627
4 200 0.001568627
4 201 0.001568627
4 202 0.001568627
4 203 0.001568627
4 204 0.001568627
4 205 0.001568627
4 206 0.001568627
4 207 0.001568627
4 208 0.001568627
4 209 0.001568627
4 210 0.001568627
4 211 0.001568627
4 212 0.001568627
4 213 0.001568627
4 214 0.001568627
4 215 0.001568627
4 216 0.001568627
4 217 0.001568627
4 218 0.001568627
4 219 0.001568627
4 220 0.001568627
4 221 0.001568627
4 222 0.001568627
4 223 0.001568627
4 224 0.001568627
4 225 0.001568627
4 226 0.001568627
4 227 0.001568627
4 228 0.001568627
4 229 0.001568627
4 230 0.001568627
4 231 0.001568627
4 232 0.001568627
4 233 0.001568627
4 234 0.001568627
4 235 0.001568627
4 236 0.001568627
4 237 0.001568627
4 238 0.001568627
4 239 0.001568627
4 241 0.001568627
4 242 0.001568627
4 243 0.001568627
4 244 0.001568627
4 245 0.001568627
4 246 0.001568627
4 247 0.001568627
4 248 0.001568627
4 249 0.001568627
4 250 0.001568627
4 251 0.001568627
4 252 0.001568627
4 253 0.001568627
4 254 0.001568627
5 0 0.000588235
5 15 0.000588235
5 240 0.000588235
5 255 0.000588235
5 1 0.001568627
5 2 0.001568627
5 3 0.001568627
5 4 0.001568627
5 6 0.001568627
5 7 0.001568627
5 8 0.001568627
5 9 0.001568627
5 10 0.001568627
5 11 0.001568627
5 12 0.001568627
5 13 0.001568627
5 14 0.001568627
5 16 0.001568627
5 17 0.001568627
5 18 0.001568627
5 19 0.001568627
5 20 0.001568627
5 21 0.001568627
5 22 0.001568627
5 23 0.001568627
5 24 0.001568627
5 25 0.001568627
5 26 0.001568627
5 27 0.001568627
5 28 0.001568627
5 29 0.001568627
5 30 0.001568627
5 31 0.001568627
5 32 0.001568627
5 33 0.001568627
5 34 0.001568627
5 35 0.001568627
5 36 0.001568627
5 37 0.001568627
5 38 0.001568627
5 39 0.001568627
5 40 0.001568627
5 41 0.001568627
5 42 0.001568627
5 43 0.001568627
5 44 0.001568627
5 45 0.001568627
5 46 0.001568627
5 47 0.001568627
5 48 0.001568627
5 49 0.001568627
5 50 0.001568627
5 51 0.001568627
5 52 0.001568627
5 53 0.001568627
5 54 0.001568627
5 55 0.001568627
5 56 0.001568627
5 57 0.001568627
5 58 0.001568627
5 59 0.001568627
5 60 0.001568627
5 61 0.001568627
5 62 0.001568627
5 63 0.001568627
5 64 0.001568627
5 65 0.001568627
5 66 0.001568627
5 67 0.001568627
5 68 0.001568627
5 69 0.001568627
5 70 0.001568627
5 71 0.001568627
5 72 0.001568627
5 73 0.001568627
5 74 0.001568627
5 75 0.001568627
5 76 0.001568627
5 77 0.001568627
5 78 0.001568627
5 79 0.001568627
5 80 0.001568627
5 81 0.001568627
5 82 0.001568627
5 83 0.001568627
5 84 0.001568627
5 85 0.001568627
5 86 0.001568627
5 87 0.001568627
5 88 0.001568627
5 89 0.001568627
5 90 0.001568627
5 91 0.001568627
5 92 0.001568627
5 93 0.001568627
5 94 0.001568627
5 95 0.001568627
5 96 0.001568627
5 97 0.001568627
5 98 0.001568627
5 99 0.001568627
5 100 0.001568627
5 101 0.001568627
5 102 0.001568627
5 103 0.001568627
5 104 0.001568627
5 105 0.001568627
5 106 0.001568627
5 107 0.001568627
5 108 0.001568627
5 109 0.001568627
5 110 0.001568627
5 111 0.001568627
5 112 0.001568627
5 113 0.001568627
5 114 0.001568627
5 115 0.001568627
5 116 0.001568627
5 117 0.001568627
5 118 0.001568627
5 119 0.001568627
5 120 0.001568627
5 121 0.001568627
